invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Sales,Profit,Month,Weekday,hour,rating_group,profit_per_unit
6373,WALM054,Sherman,Electronic accessories,30.0,1.0,2023-11-20,18:30:00,Credit card,6.0,0.33,30.0,9.9,11,Monday,18,Fair,9.9
6374,WALM055,Waxahachie,Electronic accessories,57.0,1.0,2021-11-24,19:17:00,Credit card,4.0,0.33,57.0,18.810000000000002,11,Wednesday,19,Poor,18.810000000000002
6375,WALM032,Tyler,Electronic accessories,32.0,3.0,2020-12-08,18:02:00,Credit card,7.0,0.48,96.0,46.08,12,Tuesday,18,Good,15.36
6376,WALM054,Sherman,Electronic accessories,60.0,1.0,2022-11-17,19:30:00,Credit card,5.0,0.33,60.0,19.8,11,Thursday,19,Poor,19.8
6377,WALM050,Victoria,Electronic accessories,69.0,1.0,2023-12-14,15:28:00,Ewallet,3.0,0.48,69.0,33.12,12,Thursday,15,Poor,33.12
6378,WALM009,Plano,Electronic accessories,25.0,2.0,2021-12-15,19:00:00,Credit card,7.0,0.48,50.0,24.0,12,Wednesday,19,Good,12.0
6379,WALM029,Round Rock,Electronic accessories,41.0,1.0,2022-11-13,20:13:00,Credit card,6.0,0.48,41.0,19.68,11,Sunday,20,Fair,19.68
6380,WALM087,Waxahachie,Electronic accessories,48.0,1.0,2023-11-08,15:53:00,Credit card,7.0,0.33,48.0,15.84,11,Wednesday,15,Good,15.84
6381,WALM054,Sherman,Electronic accessories,73.0,3.0,2020-12-02,20:35:00,Credit card,4.0,0.33,219.0,72.27000000000001,12,Wednesday,20,Poor,24.090000000000003
6382,WALM075,San Marcos,Electronic accessories,58.0,2.0,2020-11-05,15:39:00,Credit card,4.0,0.33,116.0,38.28,11,Thursday,15,Poor,19.14
6383,WALM050,Victoria,Electronic accessories,55.0,3.0,2022-12-01,15:18:00,Ewallet,6.0,0.48,165.0,79.2,12,Thursday,15,Fair,26.400000000000002
6384,WALM058,Port Arthur,Electronic accessories,41.0,1.0,2023-12-17,16:11:00,Credit card,3.0,0.33,41.0,13.530000000000001,12,Sunday,16,Poor,13.530000000000001
6385,WALM086,Rosenberg,Electronic accessories,56.0,3.0,2022-11-16,19:33:00,Credit card,5.0,0.33,168.0,55.440000000000005,11,Wednesday,19,Poor,18.48
6386,WALM035,San Angelo,Electronic accessories,17.0,3.0,2023-12-11,20:49:00,Credit card,6.0,0.48,51.0,24.48,12,Monday,20,Fair,8.16
6387,WALM075,San Marcos,Electronic accessories,44.0,3.0,2023-11-03,18:55:00,Credit card,3.0,0.33,132.0,43.56,11,Friday,18,Poor,14.520000000000001
6388,WALM054,Sherman,Electronic accessories,82.0,3.0,2020-11-16,17:35:00,Credit card,3.0,0.33,246.0,81.18,11,Monday,17,Poor,27.060000000000002
6389,WALM003,San Antonio,Electronic accessories,30.0,1.0,2022-12-11,15:53:00,Credit card,6.0,0.48,30.0,14.399999999999999,12,Sunday,15,Fair,14.399999999999999
6390,WALM025,Waco,Electronic accessories,57.0,1.0,2023-11-27,18:16:00,Credit card,5.0,0.48,57.0,27.36,11,Monday,18,Poor,27.36
6391,WALM075,San Marcos,Electronic accessories,41.0,2.0,2022-12-01,16:27:00,Credit card,4.0,0.33,82.0,27.060000000000002,12,Thursday,16,Poor,13.530000000000001
6392,WALM003,San Antonio,Electronic accessories,68.0,1.0,2020-12-17,15:54:00,Credit card,3.0,0.48,68.0,32.64,12,Thursday,15,Poor,32.64
6393,WALM046,Temple,Electronic accessories,67.0,3.0,2020-12-17,17:01:00,Credit card,4.0,0.48,201.0,96.47999999999999,12,Thursday,17,Poor,32.16
6394,WALM084,Schertz,Electronic accessories,65.0,3.0,2020-11-08,15:41:00,Credit card,5.0,0.33,195.0,64.35000000000001,11,Sunday,15,Poor,21.450000000000003
6395,WALM056,Rowlett,Home and lifestyle,59.0,2.0,2020-12-04,15:50:00,Credit card,5.0,0.33,118.0,38.940000000000005,12,Friday,15,Poor,19.470000000000002
6396,WALM038,Sugar Land,Fashion accessories,70.0,2.0,2021-11-11,15:26:00,Credit card,6.0,0.48,140.0,67.2,11,Thursday,15,Fair,33.6
6397,WALM032,Tyler,Home and lifestyle,30.0,3.0,2021-12-20,17:13:00,Credit card,7.0,0.48,90.0,43.199999999999996,12,Monday,17,Good,14.399999999999999
6398,WALM089,Southlake,Fashion accessories,66.0,3.0,2022-11-25,16:43:00,Credit card,6.0,0.33,198.0,65.34,11,Friday,16,Fair,21.78
6399,WALM065,Texas City,Home and lifestyle,33.0,2.0,2021-12-14,16:13:00,Credit card,7.0,0.33,66.0,21.78,12,Tuesday,16,Good,10.89
6400,WALM073,Seguin,Fashion accessories,79.0,3.0,2022-12-02,16:46:00,Credit card,7.0,0.33,237.0,78.21000000000001,12,Friday,16,Good,26.070000000000004
6401,WALM025,Waco,Home and lifestyle,50.0,3.0,2023-11-08,19:47:00,Credit card,3.0,0.48,150.0,72.0,11,Wednesday,19,Poor,24.0
6402,WALM050,Victoria,Fashion accessories,58.0,3.0,2020-11-15,16:35:00,Ewallet,6.0,0.48,174.0,83.52,11,Sunday,16,Fair,27.84
6403,WALM069,Rockwall,Home and lifestyle,45.0,2.0,2022-12-19,17:21:00,Credit card,5.0,0.33,90.0,29.700000000000003,12,Monday,17,Poor,14.850000000000001
6404,WALM099,Weatherford,Fashion accessories,44.0,2.0,2020-11-01,15:46:00,Credit card,4.0,0.18,88.0,15.84,11,Sunday,15,Poor,7.92
6405,WALM065,Texas City,Home and lifestyle,61.0,2.0,2022-11-19,19:15:00,Credit card,3.0,0.33,122.0,40.260000000000005,11,Saturday,19,Poor,20.130000000000003
6406,WALM009,Plano,Fashion accessories,77.0,1.0,2021-12-30,17:25:00,Credit card,4.0,0.48,77.0,36.96,12,Thursday,17,Poor,36.96
6407,WALM087,Waxahachie,Home and lifestyle,71.0,1.0,2023-11-25,20:54:00,Credit card,3.0,0.33,71.0,23.43,11,Saturday,20,Poor,23.43
6408,WALM058,Port Arthur,Fashion accessories,31.0,1.0,2023-11-20,15:23:00,Credit card,3.0,0.33,31.0,10.23,11,Monday,15,Poor,10.23
6409,WALM082,Weslaco,Home and lifestyle,45.0,3.0,2022-11-02,16:15:00,Cash,5.0,0.33,135.0,44.550000000000004,11,Wednesday,16,Poor,14.850000000000001
6410,WALM087,Waxahachie,Fashion accessories,82.0,3.0,2021-12-19,17:42:00,Credit card,6.0,0.33,246.0,81.18,12,Sunday,17,Fair,27.060000000000002
6411,WALM055,Waxahachie,Home and lifestyle,28.0,1.0,2022-12-22,15:36:00,Credit card,5.0,0.33,28.0,9.24,12,Thursday,15,Poor,9.24
6412,WALM046,Temple,Fashion accessories,19.0,2.0,2022-12-13,15:05:00,Credit card,7.0,0.48,38.0,18.24,12,Tuesday,15,Good,9.12
6413,WALM055,Waxahachie,Home and lifestyle,43.0,2.0,2022-12-05,15:05:00,Credit card,4.0,0.33,86.0,28.380000000000003,12,Monday,15,Poor,14.190000000000001
6414,WALM082,Weslaco,Fashion accessories,25.0,3.0,2020-12-03,15:24:00,Cash,6.0,0.33,75.0,24.75,12,Thursday,15,Fair,8.25
6415,WALM058,Port Arthur,Home and lifestyle,61.0,2.0,2023-12-13,17:17:00,Credit card,3.0,0.33,122.0,40.260000000000005,12,Wednesday,17,Poor,20.130000000000003
6416,WALM009,Plano,Fashion accessories,39.0,3.0,2022-11-11,20:16:00,Credit card,4.0,0.48,117.0,56.16,11,Friday,20,Poor,18.72
6417,WALM046,Temple,Home and lifestyle,41.0,1.0,2023-11-30,16:43:00,Credit card,7.0,0.48,41.0,19.68,11,Thursday,16,Good,19.68
6418,WALM069,Rockwall,Fashion accessories,20.0,3.0,2022-11-16,20:17:00,Credit card,5.0,0.33,60.0,19.8,11,Wednesday,20,Poor,6.6000000000000005
6419,WALM050,Victoria,Home and lifestyle,84.0,3.0,2023-12-28,17:52:00,Ewallet,5.0,0.48,252.0,120.96,12,Thursday,17,Poor,40.32
6420,WALM099,Weatherford,Fashion accessories,17.0,1.0,2021-12-27,20:41:00,Credit card,6.0,0.18,17.0,3.06,12,Monday,20,Fair,3.06
6421,WALM030,Richardson,Home and lifestyle,56.0,3.0,2021-12-21,16:59:00,Credit card,4.0,0.48,168.0,80.64,12,Tuesday,16,Poor,26.88
6422,WALM029,Round Rock,Fashion accessories,73.0,2.0,2023-12-07,18:10:00,Credit card,7.0,0.48,146.0,70.08,12,Thursday,18,Good,35.04
6423,WALM030,Richardson,Home and lifestyle,30.0,1.0,2021-11-06,20:47:00,Credit card,4.0,0.48,30.0,14.399999999999999,11,Saturday,20,Poor,14.399999999999999
6424,WALM054,Sherman,Fashion accessories,76.0,1.0,2023-12-10,20:14:00,Credit card,6.0,0.21,76.0,15.959999999999999,12,Sunday,20,Fair,15.959999999999999
6425,WALM065,Texas City,Home and lifestyle,48.0,2.0,2023-12-06,16:17:00,Credit card,5.0,0.33,96.0,31.68,12,Wednesday,16,Poor,15.84
6426,WALM082,Weslaco,Fashion accessories,53.0,2.0,2022-11-05,17:48:00,Cash,3.0,0.33,106.0,34.980000000000004,11,Saturday,17,Poor,17.490000000000002
6427,WALM099,Weatherford,Home and lifestyle,37.0,1.0,2021-12-02,19:14:00,Credit card,4.0,0.18,37.0,6.66,12,Thursday,19,Poor,6.66
6428,WALM029,Round Rock,Fashion accessories,70.0,3.0,2021-12-21,17:12:00,Credit card,4.0,0.48,210.0,100.8,12,Tuesday,17,Poor,33.6
6429,WALM056,Rowlett,Home and lifestyle,26.0,1.0,2022-12-31,18:31:00,Credit card,6.0,0.33,26.0,8.58,12,Saturday,18,Fair,8.58
6430,WALM082,Weslaco,Fashion accessories,31.0,2.0,2022-11-13,19:57:00,Cash,6.0,0.33,62.0,20.46,11,Sunday,19,Fair,10.23
6431,WALM029,Round Rock,Home and lifestyle,23.0,3.0,2023-11-26,15:07:00,Credit card,6.0,0.48,69.0,33.12,11,Sunday,15,Fair,11.04
6432,WALM073,Seguin,Fashion accessories,50.0,1.0,2023-12-08,16:04:00,Credit card,4.0,0.33,50.0,16.5,12,Friday,16,Poor,16.5
6433,WALM075,San Marcos,Home and lifestyle,29.0,3.0,2023-12-01,15:18:00,Credit card,6.0,0.33,87.0,28.71,12,Friday,15,Fair,9.57
6434,WALM032,Tyler,Fashion accessories,51.0,3.0,2022-11-13,18:42:00,Credit card,5.0,0.48,153.0,73.44,11,Sunday,18,Poor,24.48
6435,WALM025,Waco,Home and lifestyle,44.0,2.0,2022-11-19,15:34:00,Credit card,7.0,0.48,88.0,42.239999999999995,11,Saturday,15,Good,21.119999999999997
6436,WALM056,Rowlett,Fashion accessories,46.0,1.0,2021-12-27,19:06:00,Credit card,6.0,0.33,46.0,15.180000000000001,12,Monday,19,Fair,15.180000000000001
6437,WALM038,Sugar Land,Home and lifestyle,78.0,3.0,2023-12-15,18:16:00,Credit card,7.0,0.48,234.0,112.32,12,Friday,18,Good,37.44
6438,WALM030,Richardson,Fashion accessories,19.0,3.0,2022-12-20,17:25:00,Credit card,5.0,0.48,57.0,27.36,12,Tuesday,17,Poor,9.12
6439,WALM087,Waxahachie,Home and lifestyle,15.0,1.0,2023-11-17,17:28:00,Credit card,5.0,0.33,15.0,4.95,11,Friday,17,Poor,4.95
6440,WALM025,Waco,Fashion accessories,24.0,1.0,2022-11-11,17:31:00,Credit card,4.0,0.48,24.0,11.52,11,Friday,17,Poor,11.52
6441,WALM009,Plano,Home and lifestyle,75.0,1.0,2022-12-05,17:17:00,Credit card,7.0,0.48,75.0,36.0,12,Monday,17,Good,36.0
6442,WALM003,San Antonio,Fashion accessories,40.0,1.0,2022-12-23,17:38:00,Credit card,5.0,0.48,40.0,19.2,12,Friday,17,Poor,19.2
6443,WALM073,Seguin,Home and lifestyle,43.0,2.0,2022-12-01,18:34:00,Credit card,6.0,0.33,86.0,28.380000000000003,12,Thursday,18,Fair,14.190000000000001
6444,WALM055,Waxahachie,Fashion accessories,50.0,1.0,2022-11-29,18:33:00,Credit card,6.0,0.33,50.0,16.5,11,Tuesday,18,Fair,16.5
6445,WALM030,Richardson,Home and lifestyle,69.0,3.0,2022-11-02,16:15:00,Credit card,6.0,0.48,207.0,99.36,11,Wednesday,16,Fair,33.12
6446,WALM056,Rowlett,Fashion accessories,38.0,3.0,2023-11-01,17:03:00,Credit card,5.0,0.33,114.0,37.620000000000005,11,Wednesday,17,Poor,12.540000000000001
6447,WALM058,Port Arthur,Home and lifestyle,45.0,3.0,2022-11-15,15:25:00,Credit card,5.0,0.33,135.0,44.550000000000004,11,Tuesday,15,Poor,14.850000000000001
6448,WALM074,Weslaco,Fashion accessories,37.0,1.0,2022-12-21,16:36:00,Cash,5.0,0.33,37.0,12.21,12,Wednesday,16,Poor,12.21
6449,WALM050,Victoria,Home and lifestyle,25.0,2.0,2021-12-11,19:12:00,Ewallet,6.0,0.48,50.0,24.0,12,Saturday,19,Fair,12.0
6450,WALM030,Richardson,Fashion accessories,51.0,3.0,2023-11-11,15:53:00,Credit card,7.0,0.48,153.0,73.44,11,Saturday,15,Good,24.48
6451,WALM084,Schertz,Home and lifestyle,21.0,1.0,2022-11-11,19:33:00,Credit card,4.0,0.33,21.0,6.930000000000001,11,Friday,19,Poor,6.930000000000001
6452,WALM025,Waco,Fashion accessories,15.0,2.0,2021-11-13,16:36:00,Credit card,4.0,0.48,30.0,14.399999999999999,11,Saturday,16,Poor,7.199999999999999
6453,WALM089,Southlake,Home and lifestyle,38.0,3.0,2020-12-13,19:45:00,Credit card,7.0,0.33,114.0,37.620000000000005,12,Sunday,19,Good,12.540000000000001
6454,WALM099,Weatherford,Fashion accessories,72.0,2.0,2020-11-26,15:16:00,Credit card,3.0,0.18,144.0,25.919999999999998,11,Thursday,15,Poor,12.959999999999999
6455,WALM038,Sugar Land,Home and lifestyle,78.0,1.0,2023-11-19,16:21:00,Credit card,4.0,0.48,78.0,37.44,11,Sunday,16,Poor,37.44
6456,WALM075,San Marcos,Fashion accessories,39.0,2.0,2022-11-01,16:29:00,Credit card,4.0,0.33,78.0,25.740000000000002,11,Tuesday,16,Poor,12.870000000000001
6457,WALM046,Temple,Home and lifestyle,41.0,1.0,2021-12-01,20:49:00,Credit card,7.0,0.48,41.0,19.68,12,Wednesday,20,Good,19.68
6458,WALM009,Plano,Fashion accessories,85.0,1.0,2021-11-10,16:23:00,Credit card,6.0,0.48,85.0,40.8,11,Wednesday,16,Fair,40.8
6459,WALM055,Waxahachie,Home and lifestyle,44.0,2.0,2020-12-07,20:39:00,Credit card,6.0,0.33,88.0,29.040000000000003,12,Monday,20,Fair,14.520000000000001
6460,WALM029,Round Rock,Fashion accessories,73.0,3.0,2022-12-04,16:14:00,Credit card,7.0,0.48,219.0,105.11999999999999,12,Sunday,16,Good,35.04
6461,WALM054,Sherman,Home and lifestyle,83.0,1.0,2022-12-22,18:45:00,Credit card,4.0,0.21,83.0,17.43,12,Thursday,18,Poor,17.43
6462,WALM054,Sherman,Fashion accessories,37.0,3.0,2023-12-20,19:32:00,Credit card,4.0,0.21,111.0,23.31,12,Wednesday,19,Poor,7.77
6463,WALM003,San Antonio,Home and lifestyle,50.0,3.0,2022-11-11,16:50:00,Credit card,3.0,0.36,150.0,54.0,11,Friday,16,Poor,18.0
6464,WALM032,Tyler,Fashion accessories,70.0,3.0,2023-12-01,20:22:00,Credit card,5.0,0.48,210.0,100.8,12,Friday,20,Poor,33.6
6465,WALM074,Weslaco,Home and lifestyle,83.0,3.0,2022-12-22,18:04:00,Cash,4.0,0.33,249.0,82.17,12,Thursday,18,Poor,27.39
6466,WALM035,San Angelo,Fashion accessories,21.0,2.0,2023-12-14,20:10:00,Credit card,7.0,0.48,42.0,20.16,12,Thursday,20,Good,10.08
6467,WALM030,Richardson,Home and lifestyle,78.0,3.0,2021-11-23,16:22:00,Credit card,6.0,0.48,234.0,112.32,11,Tuesday,16,Fair,37.44
6468,WALM009,Plano,Fashion accessories,41.0,1.0,2020-12-23,17:18:00,Credit card,7.0,0.48,41.0,19.68,12,Wednesday,17,Good,19.68
6469,WALM055,Waxahachie,Home and lifestyle,37.0,3.0,2022-11-25,15:42:00,Credit card,4.0,0.33,111.0,36.63,11,Friday,15,Poor,12.21
6470,WALM086,Rosenberg,Fashion accessories,76.0,3.0,2023-12-04,18:02:00,Credit card,6.0,0.33,228.0,75.24000000000001,12,Monday,18,Fair,25.080000000000002
6471,WALM069,Rockwall,Home and lifestyle,63.0,1.0,2023-12-11,20:28:00,Credit card,7.0,0.33,63.0,20.790000000000003,12,Monday,20,Good,20.790000000000003
6472,WALM069,Rockwall,Fashion accessories,46.0,2.0,2022-12-26,19:15:00,Credit card,6.0,0.33,92.0,30.360000000000003,12,Monday,19,Fair,15.180000000000001
6473,WALM089,Southlake,Home and lifestyle,71.0,3.0,2023-11-17,16:36:00,Credit card,7.0,0.33,213.0,70.29,11,Friday,16,Good,23.430000000000003
6474,WALM038,Sugar Land,Fashion accessories,80.0,1.0,2020-12-12,15:11:00,Credit card,3.0,0.48,80.0,38.4,12,Saturday,15,Poor,38.4
6475,WALM074,Weslaco,Home and lifestyle,63.0,3.0,2021-12-29,18:07:00,Cash,3.0,0.33,189.0,62.370000000000005,12,Wednesday,18,Poor,20.790000000000003
6476,WALM086,Rosenberg,Fashion accessories,37.0,1.0,2022-12-17,19:07:00,Credit card,6.0,0.33,37.0,12.21,12,Saturday,19,Fair,12.21
6477,WALM050,Victoria,Home and lifestyle,24.0,3.0,2021-12-26,16:48:00,Ewallet,6.0,0.48,72.0,34.56,12,Sunday,16,Fair,11.520000000000001
6478,WALM069,Rockwall,Fashion accessories,79.0,1.0,2020-11-20,19:47:00,Credit card,5.0,0.33,79.0,26.07,11,Friday,19,Poor,26.07
6479,WALM099,Weatherford,Home and lifestyle,41.0,3.0,2022-12-28,20:12:00,Credit card,6.0,0.18,123.0,22.14,12,Wednesday,20,Fair,7.38
6480,WALM029,Round Rock,Fashion accessories,84.0,2.0,2020-12-03,16:00:00,Credit card,7.0,0.48,168.0,80.64,12,Thursday,16,Good,40.32
6481,WALM058,Port Arthur,Home and lifestyle,59.0,1.0,2021-11-07,20:59:00,Credit card,5.0,0.33,59.0,19.470000000000002,11,Sunday,20,Poor,19.470000000000002
6482,WALM009,Plano,Fashion accessories,51.0,2.0,2020-12-02,20:09:00,Credit card,7.0,0.48,102.0,48.96,12,Wednesday,20,Good,24.48
6483,WALM073,Seguin,Home and lifestyle,80.0,2.0,2020-12-10,19:39:00,Credit card,7.0,0.33,160.0,52.800000000000004,12,Thursday,19,Good,26.400000000000002
6484,WALM074,Weslaco,Fashion accessories,72.0,2.0,2022-11-25,20:38:00,Cash,6.0,0.33,144.0,47.52,11,Friday,20,Fair,23.76
6485,WALM065,Texas City,Home and lifestyle,64.0,3.0,2022-11-08,19:49:00,Credit card,5.0,0.33,192.0,63.36,11,Tuesday,19,Poor,21.12
6486,WALM086,Rosenberg,Fashion accessories,43.0,1.0,2022-11-09,15:53:00,Credit card,3.0,0.33,43.0,14.190000000000001,11,Wednesday,15,Poor,14.190000000000001
6487,WALM084,Schertz,Home and lifestyle,70.0,2.0,2020-11-02,20:20:00,Credit card,4.0,0.33,140.0,46.2,11,Monday,20,Poor,23.1
6488,WALM056,Rowlett,Fashion accessories,53.0,3.0,2023-11-08,17:40:00,Credit card,3.0,0.33,159.0,52.470000000000006,11,Wednesday,17,Poor,17.490000000000002
6489,WALM084,Schertz,Home and lifestyle,52.0,3.0,2023-11-27,19:08:00,Credit card,7.0,0.33,156.0,51.480000000000004,11,Monday,19,Good,17.16
6490,WALM056,Rowlett,Fashion accessories,50.0,3.0,2021-12-05,20:07:00,Credit card,3.0,0.33,150.0,49.5,12,Sunday,20,Poor,16.5
6491,WALM030,Richardson,Home and lifestyle,49.0,3.0,2020-11-10,20:57:00,Credit card,7.0,0.48,147.0,70.56,11,Tuesday,20,Good,23.52
6492,WALM038,Sugar Land,Fashion accessories,63.0,1.0,2020-11-27,15:48:00,Credit card,4.0,0.48,63.0,30.24,11,Friday,15,Poor,30.24
6493,WALM003,San Antonio,Home and lifestyle,74.0,2.0,2023-11-25,16:36:00,Credit card,5.0,0.36,148.0,53.28,11,Saturday,16,Poor,26.64
6494,WALM086,Rosenberg,Fashion accessories,25.0,1.0,2023-12-31,15:27:00,Credit card,4.0,0.33,25.0,8.25,12,Sunday,15,Poor,8.25
6495,WALM029,Round Rock,Home and lifestyle,55.0,2.0,2022-11-21,18:58:00,Credit card,6.0,0.48,110.0,52.8,11,Monday,18,Fair,26.4
6496,WALM032,Tyler,Fashion accessories,66.0,3.0,2020-11-27,18:01:00,Credit card,7.0,0.48,198.0,95.03999999999999,11,Friday,18,Good,31.679999999999996
6497,WALM065,Texas City,Home and lifestyle,79.0,3.0,2021-12-19,17:28:00,Credit card,5.0,0.33,237.0,78.21000000000001,12,Sunday,17,Poor,26.070000000000004
6498,WALM058,Port Arthur,Fashion accessories,34.0,3.0,2021-11-15,17:59:00,Credit card,7.0,0.33,102.0,33.660000000000004,11,Monday,17,Good,11.22
6499,WALM069,Rockwall,Home and lifestyle,61.0,2.0,2023-12-20,20:17:00,Credit card,6.0,0.33,122.0,40.260000000000005,12,Wednesday,20,Fair,20.130000000000003
6500,WALM074,Weslaco,Fashion accessories,25.0,3.0,2022-12-12,19:37:00,Cash,6.0,0.33,75.0,24.75,12,Monday,19,Fair,8.25
6501,WALM030,Richardson,Home and lifestyle,22.0,3.0,2023-12-29,19:00:00,Credit card,5.0,0.48,66.0,31.68,12,Friday,19,Poor,10.56
6502,WALM055,Waxahachie,Fashion accessories,71.0,3.0,2023-11-21,15:38:00,Credit card,4.0,0.33,213.0,70.29,11,Tuesday,15,Poor,23.430000000000003
6503,WALM075,San Marcos,Home and lifestyle,85.0,3.0,2020-11-18,15:35:00,Credit card,7.0,0.33,255.0,84.15,11,Wednesday,15,Good,28.05
6504,WALM099,Weatherford,Fashion accessories,43.0,2.0,2023-12-16,16:24:00,Credit card,3.0,0.18,86.0,15.479999999999999,12,Saturday,16,Poor,7.739999999999999
6505,WALM074,Weslaco,Home and lifestyle,21.0,3.0,2023-12-29,16:28:00,Cash,3.0,0.33,63.0,20.790000000000003,12,Friday,16,Poor,6.930000000000001
6506,WALM025,Waco,Fashion accessories,39.0,3.0,2020-12-05,17:27:00,Credit card,6.0,0.48,117.0,56.16,12,Saturday,17,Fair,18.72
6507,WALM073,Seguin,Home and lifestyle,39.0,1.0,2021-11-27,20:17:00,Credit card,7.0,0.33,39.0,12.870000000000001,11,Saturday,20,Good,12.870000000000001
6508,WALM082,Weslaco,Fashion accessories,34.0,1.0,2023-11-11,17:04:00,Cash,4.0,0.33,34.0,11.22,11,Saturday,17,Poor,11.22
6509,WALM075,San Marcos,Home and lifestyle,69.0,1.0,2022-12-31,15:43:00,Credit card,6.0,0.33,69.0,22.77,12,Saturday,15,Fair,22.77
6510,WALM050,Victoria,Fashion accessories,77.0,1.0,2023-12-30,18:48:00,Ewallet,3.0,0.48,77.0,36.96,12,Saturday,18,Poor,36.96
6511,WALM099,Weatherford,Home and lifestyle,16.0,2.0,2020-12-20,18:17:00,Credit card,4.0,0.18,32.0,5.76,12,Sunday,18,Poor,2.88
6512,WALM073,Seguin,Fashion accessories,81.0,3.0,2020-12-07,15:24:00,Credit card,4.0,0.33,243.0,80.19,12,Monday,15,Poor,26.73
6513,WALM058,Port Arthur,Home and lifestyle,65.0,2.0,2021-11-18,18:51:00,Credit card,6.0,0.33,130.0,42.9,11,Thursday,18,Fair,21.45
6514,WALM084,Schertz,Fashion accessories,85.0,3.0,2022-11-03,19:49:00,Credit card,5.0,0.33,255.0,84.15,11,Thursday,19,Poor,28.05
6515,WALM035,San Angelo,Home and lifestyle,55.0,3.0,2022-12-02,15:23:00,Credit card,6.0,0.48,165.0,79.2,12,Friday,15,Fair,26.400000000000002
6516,WALM054,Sherman,Fashion accessories,60.0,2.0,2020-11-26,19:20:00,Credit card,3.0,0.21,120.0,25.2,11,Thursday,19,Poor,12.6
6517,WALM082,Weslaco,Home and lifestyle,40.0,2.0,2022-12-05,18:58:00,Cash,5.0,0.33,80.0,26.400000000000002,12,Monday,18,Poor,13.200000000000001
6518,WALM087,Waxahachie,Fashion accessories,44.0,1.0,2020-11-14,19:10:00,Credit card,3.0,0.33,44.0,14.520000000000001,11,Saturday,19,Poor,14.520000000000001
6519,WALM032,Tyler,Home and lifestyle,80.0,1.0,2023-12-01,18:06:00,Credit card,4.0,0.48,80.0,38.4,12,Friday,18,Poor,38.4
6520,WALM082,Weslaco,Fashion accessories,39.0,3.0,2020-12-02,16:04:00,Cash,7.0,0.33,117.0,38.61,12,Wednesday,16,Good,12.87
6521,WALM084,Schertz,Home and lifestyle,44.0,1.0,2022-11-04,18:12:00,Credit card,3.0,0.33,44.0,14.520000000000001,11,Friday,18,Poor,14.520000000000001
6522,WALM074,Weslaco,Fashion accessories,74.0,3.0,2023-12-19,19:16:00,Cash,6.0,0.33,222.0,73.26,12,Tuesday,19,Fair,24.42
6523,WALM050,Victoria,Home and lifestyle,16.0,2.0,2020-12-07,18:21:00,Ewallet,7.0,0.48,32.0,15.36,12,Monday,18,Good,7.68
6524,WALM003,San Antonio,Fashion accessories,34.0,3.0,2023-11-01,17:46:00,Credit card,5.0,0.48,102.0,48.96,11,Wednesday,17,Poor,16.32
6525,WALM050,Victoria,Home and lifestyle,79.0,2.0,2023-12-10,18:36:00,Ewallet,7.0,0.48,158.0,75.84,12,Sunday,18,Good,37.92
6526,WALM082,Weslaco,Fashion accessories,64.0,1.0,2022-11-02,19:05:00,Cash,7.0,0.33,64.0,21.12,11,Wednesday,19,Good,21.12
6527,WALM065,Texas City,Home and lifestyle,70.0,3.0,2020-11-26,19:51:00,Credit card,5.0,0.33,210.0,69.3,11,Thursday,19,Poor,23.099999999999998
6528,WALM073,Seguin,Fashion accessories,19.0,2.0,2021-12-26,16:39:00,Credit card,6.0,0.33,38.0,12.540000000000001,12,Sunday,16,Fair,6.2700000000000005
6529,WALM029,Round Rock,Home and lifestyle,70.0,2.0,2023-11-06,15:13:00,Credit card,4.0,0.48,140.0,67.2,11,Monday,15,Poor,33.6
6530,WALM054,Sherman,Fashion accessories,58.0,3.0,2021-11-27,16:33:00,Credit card,4.0,0.21,174.0,36.54,11,Saturday,16,Poor,12.18
6531,WALM074,Weslaco,Home and lifestyle,63.0,1.0,2021-12-26,16:54:00,Cash,5.0,0.33,63.0,20.790000000000003,12,Sunday,16,Poor,20.790000000000003
6532,WALM069,Rockwall,Fashion accessories,25.0,3.0,2022-11-09,19:12:00,Credit card,4.0,0.33,75.0,24.75,11,Wednesday,19,Poor,8.25
6533,WALM087,Waxahachie,Home and lifestyle,49.0,3.0,2020-12-12,17:19:00,Credit card,7.0,0.33,147.0,48.510000000000005,12,Saturday,17,Good,16.17
6534,WALM046,Temple,Fashion accessories,36.0,1.0,2020-12-02,15:31:00,Credit card,6.0,0.48,36.0,17.28,12,Wednesday,15,Fair,17.28
6535,WALM055,Waxahachie,Home and lifestyle,40.0,1.0,2022-12-28,18:41:00,Credit card,5.0,0.33,40.0,13.200000000000001,12,Wednesday,18,Poor,13.200000000000001
6536,WALM029,Round Rock,Fashion accessories,15.0,3.0,2020-11-26,19:30:00,Credit card,7.0,0.48,45.0,21.599999999999998,11,Thursday,19,Good,7.199999999999999
6537,WALM050,Victoria,Home and lifestyle,83.0,3.0,2021-12-31,15:20:00,Ewallet,5.0,0.48,249.0,119.52,12,Friday,15,Poor,39.839999999999996
6538,WALM084,Schertz,Fashion accessories,82.0,2.0,2021-12-11,20:53:00,Credit card,5.0,0.33,164.0,54.120000000000005,12,Saturday,20,Poor,27.060000000000002
